Stations_id,lat,long,crop,avg.sowing.doy,values_sowing,avg. harvest.doy,values_harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
9178,52.4333,8.6167,SB,64,8,208,5,60,68,205,210
9187,52.25,8.7333,SB,94,32,220,24,76,108,209,233
9195,51.6667,8.8333,SB,86,19,220,12,75,94,214,226
9196,51.65,8.7333,SB,75,0,223,22,75,75,214,236
9198,51.7333,8.6833,SB,98,35,218,29,75,110,208,237
9199,51.7667,8.6667,SB,91,16,222,12,84,100,216,228
9200,51.7333,8.7167,SB,88,17,219,21,80,97,209,230
9202,51.5833,9.25,SB,87,0,225,0,87,87,225,225
9203,51.5833,9.3,SB,96,36,229,43,77,113,211,254
9209,51.6,9.1333,SB,94,27,224,16,78,105,216,232
9210,51.4667,9.1667,SB,92,35,225,26,73,108,213,239
9211,51.5333,9.0333,SB,108,1,241,7,107,108,237,244
9213,51.9167,8.3833,SB,91,25,220,24,76,101,210,234
9215,51.8833,8.2667,SB,90,20,212,22,80,100,203,225
