climate.station,lat,long,crop,avg.sowing.doy,X..values.sowing,avg.harvest.doy,X..values.harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
2483,51.1803,8.4891,WRa,236,5,214,8,235,239,205,226
2514,54.6667,9.9333,WRa,238,6,211,7,232,247,206,216
2522,49.0382,8.3641,WRa,242,12,197,12,234,261,189,213
2559,47.7233,10.3348,WRa,236,7,206,8,232,244,195,217
2561,49.7167,8.1167,WRa,235,5,196,5,229,247,191,201
2597,50.2241,10.0792,WRa,228,13,199,13,221,249,180,211
2625,52.739,12.4984,WRa,237,6,206,6,231,241,200,214
2667,50.8646,7.1575,WRa,245,5,198,9,232,271,169,215
2712,47.6774,9.1901,WRa,242,9,200,8,233,251,192,212
2878,51.391,11.8788,WRa,233,7,199,7,231,238,192,210
2895,49.3442,11.5664,WRa,237,9,213,8,230,246,197,234
2925,51.3933,10.3123,WRa,238,13,204,13,222,259,196,218
2928,51.3151,12.4462,WRa,235,7,202,7,229,250,188,217
2932,51.4348,12.2396,WRa,235,7,202,7,229,250,188,217
2947,51.1333,8.0348,WRa,235,16,212,16,215,245,202,225
2985,50.9383,14.2093,WRa,233,9,203,9,232,236,193,216
2995,52.8719,13.3927,WRa,238,16,203,15,228,255,190,212
3015,52.2085,14.118,WRa,236,16,198,14,226,247,182,214
3023,52.5181,7.3081,WRa,244,12,205,14,237,250,197,220
3032,55.011,8.4125,WRa,228,12,203,12,219,240,188,222
3098,51.2452,7.6425,WRa,245,16,207,16,232,265,198,219
3126,52.1029,11.5827,WRa,233,16,205,16,223,243,197,213
3158,52.5468,14.5452,WRa,235,5,210,5,231,241,202,224
3167,50.662,7.9602,WRa,237,16,201,16,232,245,189,214
3196,53.3223,11.9319,WRa,232,8,205,9,228,239,199,221
3213,50.911,11.3794,WRa,231,7,210,6,222,246,196,222
3231,50.5612,10.3771,WRa,230,16,200,16,222,244,172,224
3287,49.7176,9.0997,WRa,240,6,208,6,230,249,199,216
3302,51.0418,11.0062,WRa,228,13,201,12,220,246,189,212
3314,52.1458,11.9563,WRa,237,16,196,16,227,269,184,207
3347,51.7384,9.7899,WRa,239,8,211,8,228,249,205,217
3366,48.2791,12.5024,WRa,235,16,200,16,230,241,182,214
3437,51.3437,13.5355,WRa,237,15,202,15,232,248,191,226
3478,53.5468,13.1914,WRa,230,4,202,4,223,236,192,211
3487,51.607,11.1183,WRa,229,14,209,14,225,242,198,225
3491,50.441,11.2401,WRa,237,16,208,16,231,251,195,218
3513,50.5002,11.1344,WRa,231,9,202,9,225,239,195,212
3552,52.9037,12.8072,WRa,236,5,203,5,232,244,196,209
3631,53.7123,7.1519,WRa,238,3,209,5,235,244,202,213
3637,51.5158,10.7739,WRa,229,14,209,14,225,242,198,225
3660,50.3601,6.8697,WRa,237,9,211,9,229,246,195,221
3684,51.2873,11.0183,WRa,227,16,206,16,222,233,193,222
3730,47.3986,10.276,WRa,236,7,206,8,232,244,195,217
3750,48.0579,9.9479,WRa,236,8,210,5,232,242,206,218
3761,49.207,9.5175,WRa,242,8,202,8,236,257,189,213
3791,53.1763,8.1824,WRa,242,16,204,16,231,249,194,217
3811,51.296,13.0928,WRa,232,10,197,10,222,240,186,207
3815,52.2553,8.0534,WRa,236,3,203,3,234,238,203,205
3987,52.3813,13.0622,WRa,241,7,197,8,231,248,187,203
4039,53.7331,9.8776,WRa,239,12,204,15,230,253,191,215
4079,51.1765,11.4183,WRa,240,9,206,15,233,250,184,223
4104,49.0424,12.1021,WRa,235,8,201,8,230,239,190,209
4177,48.9726,8.3301,WRa,242,12,197,12,234,261,189,213
4271,54.1803,12.0808,WRa,242,5,211,13,231,261,200,228
4317,51.4543,13.8629,WRa,238,8,201,8,230,242,195,211
4332,50.6563,11.3894,WRa,227,12,210,13,219,239,198,223
4372,50.8063,10.2294,WRa,240,11,203,13,236,249,188,221
4393,54.3279,8.6031,WRa,235,16,207,16,224,243,195,218
4466,54.5275,9.5487,WRa,236,16,211,16,226,249,199,222
4501,50.6546,10.7693,WRa,231,15,204,15,220,264,193,214
4625,53.6425,11.3872,WRa,241,6,206,6,230,252,194,213
4642,52.8911,11.7297,WRa,232,14,203,16,224,245,195,215
4752,50.3746,11.1828,WRa,237,16,208,16,231,251,195,218
4768,50.6574,9.9135,WRa,239,7,210,16,229,263,197,219
4887,48.6657,9.8646,WRa,235,16,212,16,230,248,197,225
4911,48.8275,12.5598,WRa,233,15,199,15,225,241,189,211
4933,48.7091,9.2147,WRa,236,16,201,16,229,243,190,209
4974,50.8167,10.5833,WRa,240,11,203,13,236,249,188,221
4983,50.8619,11.2453,WRa,227,12,210,13,219,239,198,223
5082,51.527,14.5578,WRa,234,16,197,16,232,237,192,207
5100,49.7479,6.6582,WRa,229,16,202,16,224,237,190,213
5103,49.3544,7.7948,WRa,232,15,209,14,217,258,191,231
5142,53.7444,14.0697,WRa,240,11,201,11,237,244,196,206
5250,48.0908,7.6353,WRa,237,16,205,16,219,262,190,222
5392,51.0532,14.3887,WRa,242,5,210,5,232,264,204,216
5397,49.6663,12.1845,WRa,236,4,207,4,233,238,197,217
5404,48.4025,11.6946,WRa,234,15,204,15,230,243,191,213
5440,49.0116,10.9308,WRa,237,16,206,16,230,243,186,222
5546,52.1207,12.4585,WRa,237,13,200,13,225,248,191,209
5629,51.8892,12.6445,WRa,238,8,202,9,236,244,196,212
5705,49.7703,9.9577,WRa,237,16,202,16,228,259,190,224
5750,51.0314,12.1495,WRa,229,8,205,8,221,238,197,213
5839,53.3881,7.2287,WRa,243,14,207,13,231,254,194,240
5856,48.5451,13.3531,WRa,229,3,202,8,225,237,195,208
5906,49.5062,8.5585,WRa,236,3,196,3,233,243,188,202
7341,50.09,8.7862,WRa,242,16,198,16,235,267,190,207
7501,54.7833,9.4333,WRa,230,16,211,16,225,242,199,225
7502,54.4,10.15,WRa,237,14,209,13,225,258,200,224
7503,54.3333,10.15,WRa,237,14,209,13,225,258,200,224
7504,54.3167,10.05,WRa,236,9,210,10,228,239,206,218
7505,53.9,10.8,WRa,243,13,211,12,235,256,201,219
7506,53.8833,10.6667,WRa,240,15,209,14,226,252,199,215
7507,53.85,10.7,WRa,240,15,209,14,226,252,199,215
7508,54.0833,9.9833,WRa,233,10,208,10,221,240,201,217
7509,54.4333,9.7,WRa,241,5,207,8,238,244,199,216
7510,54.3333,9.7,WRa,230,3,207,3,230,232,201,213
7511,54.4333,10.1167,WRa,236,9,210,10,228,239,206,218
7512,54.4333,10.1,WRa,236,9,210,10,228,239,206,218
7513,54.6167,9.9833,WRa,238,6,211,7,232,247,206,216
7514,54.4667,9.8333,WRa,235,16,211,16,231,246,201,228
7515,54.4833,9.7,WRa,236,16,211,16,226,249,199,222
7516,54.4,9.9667,WRa,236,9,210,10,228,239,206,218
7517,54.4833,9.7,WRa,236,16,211,16,226,249,199,222
7518,54.4,9.85,WRa,230,3,207,3,230,232,201,213
7519,54.4167,9.8833,WRa,236,9,210,10,228,239,206,218
7520,54.4,9.9333,WRa,236,9,210,10,228,239,206,218
7521,54.4333,9.8167,WRa,230,3,207,3,230,232,201,213
7522,54.3667,10.0333,WRa,236,9,210,10,228,239,206,218
7523,54.6667,10,WRa,238,6,211,7,232,247,206,216
7524,54.4333,10.0167,WRa,236,9,210,10,228,239,206,218
7525,54.4333,9.9833,WRa,236,9,210,10,228,239,206,218
7526,54.4333,10.05,WRa,236,9,210,10,228,239,206,218
7527,54.4,9.6,WRa,241,5,207,8,238,244,199,216
7528,54.55,9.8167,WRa,235,16,211,16,231,246,201,228
7529,54.4833,10.1167,WRa,236,9,210,10,228,239,206,218
7530,54.3333,8.7833,WRa,235,16,207,16,224,243,195,218
7531,54.3667,8.9,WRa,235,16,207,16,224,243,195,218
7532,54.4,8.7667,WRa,235,16,207,16,224,243,195,218
7533,54.3667,8.7667,WRa,235,16,207,16,224,243,195,218
7534,54.3167,8.7,WRa,235,16,207,16,224,243,195,218
7535,54.3227,8.9334,WRa,240,3,206,8,234,247,181,236
7536,54.0167,10.5667,WRa,243,13,211,12,235,256,201,219
7537,54,10.4833,WRa,235,16,209,16,223,246,198,218
7538,53.9167,10.7,WRa,240,15,209,14,226,252,199,215
7539,53.95,10.6833,WRa,243,13,211,12,235,256,201,219
7540,54.1333,10.6167,WRa,235,16,209,16,223,246,198,218
7541,54.0333,10.6667,WRa,243,13,211,12,235,256,201,219
7542,54,10.6667,WRa,243,13,211,12,235,256,201,219
7543,54.2167,10.6167,WRa,234,4,210,4,229,242,202,217
7544,54.1833,10.55,WRa,235,16,209,16,223,246,198,218
7545,54.2167,10.55,WRa,235,16,209,15,226,251,198,219
7546,53.95,10.7333,WRa,243,13,211,12,235,256,201,219
7547,53.9,10.65,WRa,240,15,209,14,226,252,199,215
7548,53.9333,10.6667,WRa,240,15,209,14,226,252,199,215
7549,54.1167,10.6667,WRa,234,4,210,4,229,242,202,217
7550,54.15,10.6833,WRa,234,4,210,4,229,242,202,217
7551,54.0833,10.6333,WRa,235,16,209,16,223,246,198,218
7552,53.9833,10.8,WRa,243,13,211,12,235,256,201,219
7553,53.9833,10.85,WRa,243,13,211,12,235,256,201,219
7554,54.7333,9.5667,WRa,230,16,211,16,225,242,199,225
7555,54.7,9.55,WRa,230,16,211,16,225,242,199,225
7556,54.8,9.7167,WRa,231,5,211,5,223,236,207,218
7557,54.6167,9.3667,WRa,236,16,211,16,226,249,199,222
7558,54.7167,9.6333,WRa,230,16,211,16,225,242,199,225
7559,54.75,9.9,WRa,231,5,211,5,223,236,207,218
7560,54.8333,9.5667,WRa,230,16,211,16,225,242,199,225
7561,54.8333,9.6,WRa,230,16,211,16,225,242,199,225
7562,54.7167,9.25,WRa,232,16,208,16,214,258,196,227
7563,54.7667,9.3167,WRa,230,16,211,16,225,242,199,225
7564,54.7167,9.95,WRa,235,15,210,16,228,248,200,218
7565,54.7333,9.1,WRa,232,16,208,16,214,258,196,227
7566,54.75,9.5167,WRa,230,16,211,16,225,242,199,225
7567,54.7333,9.5167,WRa,230,16,211,16,225,242,199,225
7568,54.7333,9.5,WRa,230,16,211,16,225,242,199,225
7569,54.8,9.6333,WRa,230,16,211,16,225,242,199,225
7570,54.7,9.2167,WRa,232,16,208,16,214,258,196,227
7571,54.7167,9.1667,WRa,232,16,208,16,214,258,196,227
7572,54.7333,9.7167,WRa,231,5,211,5,223,236,207,218
7573,54.7833,9.5333,WRa,230,16,211,16,225,242,199,225
7574,54.7833,9.5333,WRa,230,16,211,16,225,242,199,225
7575,54.6833,10,WRa,238,6,211,7,232,247,206,216
7576,54.8,9.5667,WRa,230,16,211,16,225,242,199,225
7577,54.8,9.7333,WRa,231,5,211,5,223,236,207,218
7578,54.7167,9.9,WRa,235,15,210,16,228,248,200,218
7579,54.7667,9.1667,WRa,232,16,208,16,214,258,196,227
7580,54.7167,9.6833,WRa,230,16,211,16,225,242,199,225
7581,54.5667,9.3167,WRa,236,16,211,16,226,249,199,222
7582,54.7333,9.7333,WRa,231,5,211,5,223,236,207,218
7583,54.6667,9.4,WRa,230,16,211,16,225,242,199,225
7584,54.8,9.65,WRa,230,16,211,16,225,242,199,225
7585,54.7833,9.2333,WRa,232,16,208,16,214,258,196,227
7586,54.6833,9.3333,WRa,232,16,208,16,214,258,196,227
7587,54.8,9.5167,WRa,230,16,211,16,225,242,199,225
7588,54.8167,9.6667,WRa,230,16,211,16,225,242,199,225
7589,53.6333,10.6667,WRa,233,15,206,15,228,242,195,215
7590,53.5333,10.3167,WRa,243,15,211,14,232,260,201,227
7591,53.6,10.6167,WRa,233,15,206,15,228,242,195,215
7592,53.4833,10.6333,WRa,235,15,205,15,228,239,197,211
7593,53.6833,10.5667,WRa,231,3,208,3,225,235,205,214
7594,53.55,10.5333,WRa,237,16,210,16,231,247,197,233
7595,53.8,10.75,WRa,231,3,208,3,225,235,205,214
7596,53.5833,10.8167,WRa,233,15,206,15,228,242,195,215
7597,53.6667,10.9167,WRa,236,14,206,16,228,243,196,214
7598,53.7833,10.6333,WRa,231,3,208,3,225,235,205,214
7599,53.6833,10.6,WRa,231,3,208,3,225,235,205,214
7600,53.3667,10.5667,WRa,235,16,205,16,228,246,197,217
7601,53.6167,10.7,WRa,233,15,206,15,228,242,195,215
7602,53.6667,10.6167,WRa,233,15,206,15,228,242,195,215
7603,53.65,10.6167,WRa,233,15,206,15,228,242,195,215
7604,53.7,10.7833,WRa,236,14,206,16,228,243,196,214
7605,53.75,10.6167,WRa,231,3,208,3,225,235,205,214
7606,53.65,10.8167,WRa,236,14,206,16,228,243,196,214
7607,53.7,10.5,WRa,231,3,208,3,225,235,205,214
7608,53.5,10.4833,WRa,237,16,210,16,231,247,197,233
7609,53.7167,10.4833,WRa,231,3,208,3,225,235,205,214
7610,53.45,10.55,WRa,235,15,205,15,228,239,197,211
7611,53.5,10.25,WRa,243,15,211,14,232,260,201,227
7612,53.45,10.6167,WRa,235,15,205,15,228,239,197,211
7613,54.5833,9.0167,WRa,237,16,206,16,230,245,197,212
7614,54.65,8.9,WRa,237,16,206,16,230,245,197,212
7615,54.6333,8.9167,WRa,237,16,206,16,230,245,197,212
7616,54.6167,8.9667,WRa,237,16,206,16,230,245,197,212
7617,54.6167,9.0333,WRa,237,16,206,16,230,245,197,212
7618,54.4,9.25,WRa,240,7,201,8,229,255,185,226
7619,54.5333,9.0167,WRa,237,16,206,16,230,245,197,212
7620,54.4167,9.25,WRa,241,5,207,8,238,244,199,216
7621,54.4833,9.05,WRa,237,16,206,16,230,245,197,212
7622,54.5,9.0667,WRa,237,16,206,16,230,245,197,212
7623,54.6667,9.1333,WRa,232,16,208,16,214,258,196,227
7624,54.5167,8.65,WRa,235,12,196,16,222,263,174,222
7625,54.4,9.1833,WRa,240,7,201,8,229,255,185,226
7626,54.5,9.1333,WRa,237,16,206,16,230,245,197,212
7627,54.5,9.15,WRa,237,16,206,16,230,245,197,212
7628,54.4667,9.0333,WRa,237,16,206,16,230,245,197,212
7629,54.5667,9.1833,WRa,232,16,208,16,214,258,196,227
7630,54.1333,8.8667,WRa,240,3,206,8,234,247,181,236
7631,54.3,9.25,WRa,240,7,201,8,229,255,185,226
7632,54.2,9.0833,WRa,236,14,210,15,229,245,196,226
7633,54.2833,9.1667,WRa,240,7,201,8,229,255,185,226
7634,54.1833,8.9,WRa,240,3,206,8,234,247,181,236
7635,54.25,9.1833,WRa,240,7,201,8,229,255,185,226
7636,54.25,8.9333,WRa,240,3,206,8,234,247,181,236
7637,54.2167,9.2667,WRa,240,7,201,8,229,255,185,226
7638,54.25,9.0833,WRa,240,7,201,8,229,255,185,226
7639,54.2167,8.9167,WRa,240,3,206,8,234,247,181,236
7640,54.4333,11.2,WRa,239,13,205,13,234,250,195,212
7641,54.5,11.1,WRa,239,13,205,13,234,250,195,212
7642,54.2333,11.0833,WRa,235,16,210,16,230,247,201,218
7643,54.25,10.9167,WRa,237,16,208,16,226,248,197,218
7644,54.3333,10.9,WRa,237,5,212,8,223,247,207,218
7645,54.2333,11.0333,WRa,235,16,210,16,230,247,201,218
7646,54.25,10.8333,WRa,237,16,208,16,226,248,197,218
7648,54.1833,11.05,WRa,235,16,210,16,230,247,201,218
7649,54.4667,11.15,WRa,239,13,205,13,234,250,195,212
7650,54.1,10.8167,WRa,237,16,209,16,228,249,201,218
7651,54.3,10.9,WRa,237,5,212,8,223,247,207,218
7652,54.2833,10.8833,WRa,237,5,212,8,223,247,207,218
7653,54.1333,10.8833,WRa,237,16,209,16,228,249,201,218
7654,54.1167,10.85,WRa,237,16,209,16,228,249,201,218
7655,54.1833,10.75,WRa,234,4,210,4,229,242,202,217
7656,54.0833,10.7833,WRa,237,16,209,16,228,249,201,218
7657,54.2667,10.75,WRa,237,16,208,16,226,248,197,218
7658,53.7833,9.7667,WRa,239,12,204,15,230,253,191,215
7659,53.75,9.7667,WRa,239,12,204,15,230,253,191,215
7660,53.7,9.8,WRa,239,12,204,15,230,253,191,215
7661,53.7667,9.75,WRa,239,12,204,15,230,253,191,215
7662,53.7333,9.7833,WRa,239,12,204,15,230,253,191,215
7663,53.7667,9.6667,WRa,239,12,204,15,230,253,191,215
7664,53.6833,9.9833,WRa,235,11,205,11,232,239,199,213
7665,53.6333,9.85,WRa,237,16,209,16,215,267,196,225
7666,53.6333,9.6,WRa,242,16,203,15,230,252,189,217
7667,53.7,9.9167,WRa,236,15,207,11,222,259,201,215
7668,53.6667,9.65,WRa,242,16,203,15,230,252,189,217
7669,53.8167,9.7833,WRa,239,12,204,15,230,253,191,215
7670,53.6667,9.8,WRa,242,16,203,15,230,252,189,217
7671,53.7342,9.878,WRa,239,12,204,15,230,253,191,215
7672,53.5833,9.7,WRa,242,16,203,15,230,252,189,217
7673,54.15,10.3333,WRa,235,16,209,16,223,246,198,218
7674,54.4,10.3167,WRa,237,14,209,13,225,258,200,224
7675,54.2833,10.6833,WRa,237,16,208,16,226,248,197,218
7676,54.1167,10.4833,WRa,235,16,209,16,223,246,198,218
7677,54.1833,10.0667,WRa,233,10,208,10,221,240,201,217
7678,54.2333,10.5333,WRa,235,16,209,15,226,251,198,219
7679,54.3333,10.2833,WRa,237,14,209,13,225,258,200,224
7680,54.3333,10.3833,WRa,235,16,209,15,226,251,198,219
7681,54.2333,10.0667,WRa,233,10,208,10,221,240,201,217
7682,54.3167,10.5,WRa,235,16,209,15,226,251,198,219
7683,54.3734,10.1987,WRa,237,14,209,13,225,258,200,224
7684,54.3567,10.182,WRa,237,14,209,13,225,258,200,224
7685,54.2167,10.6667,WRa,234,4,210,4,229,242,202,217
7686,54.3167,10.2167,WRa,237,14,209,13,225,258,200,224
7687,54.4,10.2167,WRa,237,14,209,13,225,258,200,224
7688,54.2833,10.4667,WRa,235,16,209,15,226,251,198,219
7689,54.3,10.5833,WRa,235,16,209,15,226,251,198,219
7690,54.1667,10.4167,WRa,235,16,209,16,223,246,198,218
7691,54.3667,10.3,WRa,237,14,209,13,225,258,200,224
7692,54.2333,10.2833,WRa,237,14,209,13,225,258,200,224
7693,54.2833,10.2333,WRa,237,14,209,13,225,258,200,224
7694,54.2333,10.5167,WRa,235,16,209,15,226,251,198,219
7695,54.2667,10.1667,WRa,237,14,209,13,225,258,200,224
7696,54.1,10.2,WRa,236,16,209,16,223,249,199,217
7697,54.1167,10.1667,WRa,236,16,209,16,223,249,199,217
7698,54.3333,10.6,WRa,235,16,209,15,226,251,198,219
7699,54.3167,9.95,WRa,236,9,210,10,228,239,206,218
7700,54.1667,10.05,WRa,233,10,208,10,221,240,201,217
7701,54.3333,9.8333,WRa,230,3,207,3,230,232,201,213
7702,54.35,9.85,WRa,230,3,207,3,230,232,201,213
7703,54.2,9.75,WRa,235,5,207,5,222,243,201,211
7704,54.3167,9.6667,WRa,230,3,207,3,230,232,201,213
7705,54.25,9.9167,WRa,236,9,210,10,228,239,206,218
7706,54.25,9.55,WRa,235,5,207,5,222,243,201,211
7707,54.3,9.6,WRa,235,5,207,5,222,243,201,211
7708,54.0833,9.6833,WRa,237,16,211,16,232,259,197,227
7709,54.2333,9.5167,WRa,235,5,207,5,222,243,201,211
7710,54.1333,9.4167,WRa,240,12,212,14,233,248,198,229
7711,54.0833,9.65,WRa,237,16,211,16,232,259,197,227
7712,54.3,9.5,WRa,235,5,207,5,222,243,201,211
7713,54.2333,9.6667,WRa,235,5,207,5,222,243,201,211
7714,54.05,9.7,WRa,237,16,211,16,232,259,197,227
7715,54.1667,9.85,WRa,233,10,208,10,221,240,201,217
7716,54.3,9.6667,WRa,235,5,207,5,222,243,201,211
7717,54.3167,9.7,WRa,230,3,207,3,230,232,201,213
7718,54.05,9.4833,WRa,240,12,212,14,233,248,198,229
7719,54.2667,9.9833,WRa,236,9,210,10,228,239,206,218
7720,54.2833,9.4667,WRa,235,5,207,5,222,243,201,211
7721,54.1167,9.4333,WRa,240,12,212,14,233,248,198,229
7722,54.1333,9.55,WRa,240,12,212,14,233,248,198,229
7723,54.0833,9.9,WRa,233,10,208,10,221,240,201,217
7724,54.1667,10.05,WRa,233,10,208,10,221,240,201,217
7725,54.2833,9.65,WRa,235,5,207,5,222,243,201,211
7726,54.6333,9.95,WRa,238,6,211,7,232,247,206,216
7727,54.55,9.5667,WRa,236,16,211,16,226,249,199,222
7728,54.6,9.5667,WRa,236,16,211,16,226,249,199,222
7729,54.4167,9.4,WRa,241,5,207,8,238,244,199,216
7730,54.6167,9.8333,WRa,235,16,211,16,231,246,201,228
7731,54.3167,9.3167,WRa,240,7,201,8,229,255,185,226
7732,54.5,9.6,WRa,236,16,211,16,226,249,199,222
7733,54.3667,9.0833,WRa,240,7,201,8,229,255,185,226
7734,54.45,9.3333,WRa,241,5,207,8,238,244,199,216
7735,54.5833,9.5167,WRa,236,16,211,16,226,249,199,222
7736,54.55,9.4,WRa,236,16,211,16,226,249,199,222
7737,54.4167,9.5167,WRa,241,5,207,8,238,244,199,216
7738,54.55,9.5167,WRa,236,16,211,16,226,249,199,222
7739,54.6167,9.7833,WRa,235,16,211,16,231,246,201,228
7740,54.7,9.6167,WRa,230,16,211,16,225,242,199,225
7741,54.5167,9.3833,WRa,236,16,211,16,226,249,199,222
7742,54.6333,9.7833,WRa,235,16,211,16,231,246,201,228
7743,54.35,9.2167,WRa,240,7,201,8,229,255,185,226
7744,54.6333,9.6,WRa,236,16,211,16,226,249,199,222
7745,53.9167,9.8833,WRa,239,12,204,15,230,253,191,215
7746,53.9333,10.3,WRa,238,16,208,16,231,255,199,220
7747,54.0167,10.0333,WRa,239,10,204,10,227,250,193,222
7748,54.0667,10.2167,WRa,233,14,207,14,224,241,197,227
7749,53.7667,9.9167,WRa,236,15,207,11,222,259,201,215
7750,53.95,10.25,WRa,238,16,208,16,231,255,199,220
7751,54.05,10.0167,WRa,239,10,204,10,227,250,193,222
7752,53.9,10.0667,WRa,238,16,208,16,231,255,199,220
7753,53.9667,10.0833,WRa,239,10,204,10,227,250,193,222
7754,53.7833,10,WRa,236,15,207,11,222,259,201,215
7755,53.85,9.9667,WRa,236,15,207,11,222,259,201,215
7756,53.8667,9.8833,WRa,239,12,204,15,230,253,191,215
7757,53.9833,10.25,WRa,238,16,208,16,231,255,199,220
7758,53.9,10.3833,WRa,235,16,208,16,229,246,199,216
7759,53.8167,10.15,WRa,236,15,207,11,222,259,201,215
7760,53.9333,10.5167,WRa,240,15,209,14,226,252,199,215
7761,54.0167,10.1667,WRa,239,10,204,10,227,250,193,222
7762,54.0833,10.3667,WRa,235,16,209,16,223,246,198,218
7763,53.85,10.1,WRa,236,15,207,11,222,259,201,215
7764,53.85,10.1167,WRa,236,15,207,11,222,259,201,215
7765,54.0333,10.3167,WRa,233,14,207,14,224,241,197,227
7766,53.9,10.1667,WRa,238,16,208,16,231,255,199,220
7767,53.7833,9.9833,WRa,236,15,207,11,222,259,201,215
7768,53.95,10.2167,WRa,238,16,208,16,231,255,199,220
7769,53.7833,10.0833,WRa,236,15,207,11,222,259,201,215
7770,53.9333,10.2,WRa,238,16,208,16,231,255,199,220
7771,53.8667,9.8833,WRa,239,12,204,15,230,253,191,215
7772,53.9,9.7833,WRa,239,12,204,15,230,253,191,215
7773,53.7833,9.4333,WRa,240,16,210,13,229,253,205,221
7774,53.8167,9.6167,WRa,239,12,204,15,230,253,191,215
7775,53.95,9.7167,WRa,243,9,209,15,238,256,199,224
7776,53.85,9.4833,WRa,243,9,209,15,238,256,199,224
7777,53.8833,9.5667,WRa,243,9,209,15,238,256,199,224
7778,54.0167,9.6833,WRa,237,16,211,16,232,259,197,227
7779,53.9667,9.6167,WRa,243,9,209,15,238,256,199,224
7780,53.9,9.2667,WRa,235,16,210,16,220,249,199,223
7781,54.0167,9.8,WRa,243,9,209,15,238,256,199,224
7782,53.9167,9.3667,WRa,235,16,210,16,220,249,199,223
7783,53.6833,10.2833,WRa,235,16,207,16,227,254,200,216
7784,53.6667,10.2,WRa,235,11,205,11,232,239,199,213
7785,53.8,10.3833,WRa,236,10,211,10,227,254,205,221
7786,53.7333,10.2667,WRa,235,16,207,16,227,254,200,216
