climate.station,lat,long,crop,avg.sowing.doy,X..values.sowing,avg.harvest.doy,X..values.harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
4752,50.3746,11.1828,WB,259,16,195,16,244,268,172,209
4768,50.6574,9.9135,WB,266,5,202,6,262,269,196,208
4887,48.6657,9.8646,WB,261,16,202,16,252,273,191,211
4911,48.8275,12.5598,WB,262,15,184,15,256,275,173,195
4933,48.7091,9.2147,WB,266,16,190,16,262,272,180,204
4974,50.8167,10.5833,WB,262,11,193,13,241,273,181,208
4983,50.8619,11.2453,WB,267,11,197,13,259,279,181,214
5082,51.527,14.5578,WB,256,16,189,16,255,260,181,205
5100,49.7479,6.6582,WB,266,13,195,13,259,274,185,204
5103,49.3544,7.7948,WB,266,15,198,15,254,283,184,214
5142,53.7444,14.0697,WB,265,10,199,11,263,271,172,206
5250,48.0908,7.6353,WB,263,7,189,7,257,270,181,199
5392,51.0532,14.3887,WB,262,8,199,8,255,269,182,211
5397,49.6663,12.1845,WB,263,4,193,4,262,266,188,201
5404,48.4025,11.6946,WB,264,15,190,15,257,271,172,207
5440,49.0116,10.9308,WB,261,5,187,5,254,269,179,199
5546,52.1207,12.4585,WB,264,10,191,12,249,275,171,206
5629,51.8892,12.6445,WB,258,16,188,16,247,268,173,196
5705,49.7703,9.9577,WB,270,16,193,16,263,291,182,206
5750,51.0314,12.1495,WB,253,8,190,8,243,267,174,198
5839,53.3881,7.2287,WB,261,14,202,14,253,278,186,240
5856,48.5451,13.3531,WB,267,8,192,9,239,280,173,202
5906,49.5062,8.5585,WB,267,8,185,8,259,272,176,194
7341,50.09,8.7862,WB,263,16,190,16,237,272,172,203
7501,54.7833,9.4333,WB,258,16,199,16,253,273,190,208
7502,54.4,10.15,WB,253,5,194,5,250,260,186,198
7503,54.3333,10.15,WB,253,5,194,5,250,260,186,198
7504,54.3167,10.05,WB,264,10,201,8,254,278,184,214
7505,53.9,10.8,WB,259,11,198,12,246,275,189,209
7506,53.8833,10.6667,WB,258,7,196,9,248,269,187,203
7507,53.85,10.7,WB,258,7,196,9,248,269,187,203
7508,54.0833,9.9833,WB,259,9,198,10,242,271,186,210
7509,54.4333,9.7,WB,263,15,197,16,255,278,183,206
7510,54.3333,9.7,WB,264,10,201,8,254,278,184,214
7511,54.4333,10.1167,WB,253,5,194,5,250,260,186,198
7512,54.4333,10.1,WB,253,5,194,5,250,260,186,198
7513,54.6167,9.9833,WB,262,6,201,7,253,283,198,207
7514,54.4667,9.8333,WB,255,16,201,15,245,285,192,207
7515,54.4833,9.7,WB,263,15,197,16,255,278,183,206
7516,54.4,9.9667,WB,264,10,201,8,254,278,184,214
7517,54.4833,9.7,WB,263,15,197,16,255,278,183,206
7518,54.4,9.85,WB,264,10,201,8,254,278,184,214
7519,54.4167,9.8833,WB,264,10,201,8,254,278,184,214
7520,54.4,9.9333,WB,264,10,201,8,254,278,184,214
7521,54.4333,9.8167,WB,264,10,201,8,254,278,184,214
7522,54.3667,10.0333,WB,264,10,201,8,254,278,184,214
7523,54.6667,10,WB,262,6,201,7,253,283,198,207
7524,54.4333,10.0167,WB,264,10,201,8,254,278,184,214
7525,54.4333,9.9833,WB,264,10,201,8,254,278,184,214
7526,54.4333,10.05,WB,253,5,194,5,250,260,186,198
7527,54.4,9.6,WB,263,15,197,16,255,278,183,206
7528,54.55,9.8167,WB,255,16,201,15,245,285,192,207
7529,54.4833,10.1167,WB,253,5,194,5,250,260,186,198
7530,54.3333,8.7833,WB,263,15,202,14,254,274,196,211
7531,54.3667,8.9,WB,263,15,202,14,254,274,196,211
7532,54.4,8.7667,WB,263,15,202,14,254,274,196,211
7533,54.3667,8.7667,WB,263,15,202,14,254,274,196,211
7534,54.3167,8.7,WB,263,15,202,14,254,274,196,211
7535,54.3227,8.9334,WB,263,15,202,14,254,274,196,211
7536,54.0167,10.5667,WB,259,11,198,12,246,275,189,209
7537,54,10.4833,WB,260,16,196,16,250,279,185,206
7538,53.9167,10.7,WB,258,7,196,9,248,269,187,203
7539,53.95,10.6833,WB,259,11,198,12,246,275,189,209
7540,54.1333,10.6167,WB,260,16,196,16,250,279,185,206
7541,54.0333,10.6667,WB,259,11,198,12,246,275,189,209
7542,54,10.6667,WB,259,11,198,12,246,275,189,209
7543,54.2167,10.6167,WB,259,4,198,4,253,269,188,208
7544,54.1833,10.55,WB,260,16,196,16,250,279,185,206
7545,54.2167,10.55,WB,261,15,199,16,235,290,188,210
7546,53.95,10.7333,WB,259,11,198,12,246,275,189,209
7547,53.9,10.65,WB,258,7,196,9,248,269,187,203
7548,53.9333,10.6667,WB,258,7,196,9,248,269,187,203
7549,54.1167,10.6667,WB,259,4,198,4,253,269,188,208
7550,54.15,10.6833,WB,259,4,198,4,253,269,188,208
7551,54.0833,10.6333,WB,260,16,196,16,250,279,185,206
7552,53.9833,10.8,WB,259,11,198,12,246,275,189,209
7553,53.9833,10.85,WB,259,11,198,12,246,275,189,209
7554,54.7333,9.5667,WB,258,16,199,16,253,273,190,208
7555,54.7,9.55,WB,258,16,199,16,253,273,190,208
7556,54.8,9.7167,WB,259,5,199,5,254,272,197,204
7557,54.6167,9.3667,WB,263,15,197,16,255,278,183,206
7558,54.7167,9.6333,WB,258,16,199,16,253,273,190,208
7559,54.75,9.9,WB,259,5,199,5,254,272,197,204
7560,54.8333,9.5667,WB,258,16,199,16,253,273,190,208
7561,54.8333,9.6,WB,258,16,199,16,253,273,190,208
7562,54.7167,9.25,WB,258,16,199,16,253,273,190,208
7563,54.7667,9.3167,WB,258,16,199,16,253,273,190,208
7564,54.7167,9.95,WB,257,15,201,16,249,270,187,219
7565,54.7333,9.1,WB,263,15,202,14,254,274,196,211
7566,54.75,9.5167,WB,258,16,199,16,253,273,190,208
7567,54.7333,9.5167,WB,258,16,199,16,253,273,190,208
7568,54.7333,9.5,WB,258,16,199,16,253,273,190,208
7569,54.8,9.6333,WB,258,16,199,16,253,273,190,208
7570,54.7,9.2167,WB,263,15,202,14,254,274,196,211
7571,54.7167,9.1667,WB,263,15,202,14,254,274,196,211
7572,54.7333,9.7167,WB,259,5,199,5,254,272,197,204
7573,54.7833,9.5333,WB,258,16,199,16,253,273,190,208
7574,54.7833,9.5333,WB,258,16,199,16,253,273,190,208
7575,54.6833,10,WB,262,6,201,7,253,283,198,207
7576,54.8,9.5667,WB,258,16,199,16,253,273,190,208
7577,54.8,9.7333,WB,259,5,199,5,254,272,197,204
7578,54.7167,9.9,WB,257,15,201,16,249,270,187,219
7579,54.7667,9.1667,WB,263,15,202,14,254,274,196,211
7580,54.7167,9.6833,WB,258,16,199,16,253,273,190,208
7581,54.5667,9.3167,WB,263,15,197,16,255,278,183,206
7582,54.7333,9.7333,WB,259,5,199,5,254,272,197,204
7583,54.6667,9.4,WB,258,16,199,16,253,273,190,208
7584,54.8,9.65,WB,258,16,199,16,253,273,190,208
7585,54.7833,9.2333,WB,258,16,199,16,253,273,190,208
7586,54.6833,9.3333,WB,258,16,199,16,253,273,190,208
7587,54.8,9.5167,WB,258,16,199,16,253,273,190,208
7588,54.8167,9.6667,WB,258,16,199,16,253,273,190,208
7589,53.6333,10.6667,WB,258,15,194,15,254,266,184,210
7590,53.5333,10.3167,WB,261,14,196,15,248,283,139,220
7591,53.6,10.6167,WB,258,15,194,15,254,266,184,210
7592,53.4833,10.6333,WB,255,16,192,16,240,264,183,202
7593,53.6833,10.5667,WB,259,3,193,3,257,263,184,202
7594,53.55,10.5333,WB,263,16,195,16,258,279,184,205
7595,53.8,10.75,WB,259,3,193,3,257,263,184,202
7596,53.5833,10.8167,WB,258,15,194,15,254,266,184,210
7597,53.6667,10.9167,WB,263,5,194,15,259,267,183,211
7598,53.7833,10.6333,WB,259,3,193,3,257,263,184,202
7599,53.6833,10.6,WB,259,3,193,3,257,263,184,202
7600,53.3667,10.5667,WB,260,16,191,16,252,270,183,200
7601,53.6167,10.7,WB,258,15,194,15,254,266,184,210
7602,53.6667,10.6167,WB,258,15,194,15,254,266,184,210
7603,53.65,10.6167,WB,258,15,194,15,254,266,184,210
7604,53.7,10.7833,WB,263,5,194,15,259,267,183,211
7605,53.75,10.6167,WB,259,3,193,3,257,263,184,202
7606,53.65,10.8167,WB,263,5,194,15,259,267,183,211
7607,53.7,10.5,WB,259,3,193,3,257,263,184,202
7608,53.5,10.4833,WB,263,16,195,16,258,279,184,205
7609,53.7167,10.4833,WB,259,3,193,3,257,263,184,202
7610,53.45,10.55,WB,255,16,192,16,240,264,183,202
7611,53.5,10.25,WB,261,14,196,15,248,283,139,220
7612,53.45,10.6167,WB,255,16,192,16,240,264,183,202
7613,54.5833,9.0167,WB,263,15,202,14,254,274,196,211
7614,54.65,8.9,WB,263,15,202,14,254,274,196,211
7615,54.6333,8.9167,WB,263,15,202,14,254,274,196,211
7616,54.6167,8.9667,WB,263,15,202,14,254,274,196,211
7617,54.6167,9.0333,WB,263,15,202,14,254,274,196,211
7618,54.4,9.25,WB,263,15,197,16,255,278,183,206
7619,54.5333,9.0167,WB,263,15,202,14,254,274,196,211
7620,54.4167,9.25,WB,263,15,197,16,255,278,183,206
7621,54.4833,9.05,WB,263,15,202,14,254,274,196,211
7622,54.5,9.0667,WB,263,15,202,14,254,274,196,211
7623,54.6667,9.1333,WB,263,15,202,14,254,274,196,211
7624,54.5167,8.65,WB,263,15,202,14,254,274,196,211
7625,54.4,9.1833,WB,263,15,197,16,255,278,183,206
7626,54.5,9.1333,WB,263,15,202,14,254,274,196,211
7627,54.5,9.15,WB,263,15,202,14,254,274,196,211
7628,54.4667,9.0333,WB,263,15,202,14,254,274,196,211
7629,54.5667,9.1833,WB,263,15,202,14,254,274,196,211
7630,54.1333,8.8667,WB,255,15,197,16,244,266,184,214
7631,54.3,9.25,WB,263,15,197,16,255,278,183,206
7632,54.2,9.0833,WB,255,15,197,16,244,266,184,214
7633,54.2833,9.1667,WB,255,15,197,16,244,266,184,214
7634,54.1833,8.9,WB,255,15,197,16,244,266,184,214
7635,54.25,9.1833,WB,255,15,197,16,244,266,184,214
7636,54.25,8.9333,WB,255,15,197,16,244,266,184,214
7637,54.2167,9.2667,WB,255,15,197,16,244,266,184,214
7638,54.25,9.0833,WB,255,15,197,16,244,266,184,214
7639,54.2167,8.9167,WB,255,15,197,16,244,266,184,214
7640,54.4333,11.2,WB,253,4,200,4,232,263,197,203
7641,54.5,11.1,WB,263,11,199,12,247,274,194,209
7642,54.2333,11.0833,WB,259,15,200,16,246,274,192,210
7643,54.25,10.9167,WB,257,16,196,16,228,278,187,208
7644,54.3333,10.9,WB,257,16,196,16,228,278,187,208
7645,54.2333,11.0333,WB,259,15,200,16,246,274,192,210
7646,54.25,10.8333,WB,257,16,196,16,228,278,187,208
7648,54.1833,11.05,WB,259,15,200,16,246,274,192,210
7649,54.4667,11.15,WB,263,11,199,12,247,274,194,209
7650,54.1,10.8167,WB,259,16,200,16,253,282,191,215
7651,54.3,10.9,WB,257,16,196,16,228,278,187,208
7652,54.2833,10.8833,WB,257,16,196,16,228,278,187,208
7653,54.1333,10.8833,WB,259,16,200,16,253,282,191,215
7654,54.1167,10.85,WB,259,16,200,16,253,282,191,215
7655,54.1833,10.75,WB,259,4,198,4,253,269,188,208
7656,54.0833,10.7833,WB,259,16,200,16,253,282,191,215
7657,54.2667,10.75,WB,257,16,196,16,228,278,187,208
7658,53.7833,9.7667,WB,260,10,195,13,256,268,182,211
7659,53.75,9.7667,WB,261,3,198,3,261,263,189,213
7660,53.7,9.8,WB,261,3,198,3,261,263,189,213
7661,53.7667,9.75,WB,260,10,195,13,256,268,182,211
7662,53.7333,9.7833,WB,261,3,198,3,261,263,189,213
7663,53.7667,9.6667,WB,260,10,195,13,256,268,182,211
7664,53.6833,9.9833,WB,261,3,198,3,261,263,189,213
7665,53.6333,9.85,WB,261,3,198,3,261,263,189,213
7666,53.6333,9.6,WB,267,16,195,16,261,282,182,217
7667,53.7,9.9167,WB,261,3,198,3,261,263,189,213
7668,53.6667,9.65,WB,267,16,195,16,261,282,182,217
7669,53.8167,9.7833,WB,260,10,195,13,256,268,182,211
7670,53.6667,9.8,WB,261,3,198,3,261,263,189,213
7671,53.7342,9.878,WB,261,3,198,3,261,263,189,213
7672,53.5833,9.7,WB,267,16,195,16,261,282,182,217
7673,54.15,10.3333,WB,260,16,196,16,250,279,185,206
7674,54.4,10.3167,WB,253,5,194,5,250,260,186,198
7675,54.2833,10.6833,WB,257,16,196,16,228,278,187,208
7676,54.1167,10.4833,WB,260,16,196,16,250,279,185,206
7677,54.1833,10.0667,WB,259,9,198,10,242,271,186,210
7678,54.2333,10.5333,WB,261,15,199,16,235,290,188,210
7679,54.3333,10.2833,WB,257,10,201,10,225,268,176,231
7680,54.3333,10.3833,WB,261,15,199,16,235,290,188,210
7681,54.2333,10.0667,WB,259,9,198,10,242,271,186,210
7682,54.3167,10.5,WB,261,15,199,16,235,290,188,210
7683,54.3734,10.1987,WB,253,5,194,5,250,260,186,198
7684,54.3567,10.182,WB,253,5,194,5,250,260,186,198
7685,54.2167,10.6667,WB,259,4,198,4,253,269,188,208
7686,54.3167,10.2167,WB,257,10,201,10,225,268,176,231
7687,54.4,10.2167,WB,253,5,194,5,250,260,186,198
7688,54.2833,10.4667,WB,261,15,199,16,235,290,188,210
7689,54.3,10.5833,WB,261,15,199,16,235,290,188,210
7690,54.1667,10.4167,WB,260,16,196,16,250,279,185,206
7691,54.3667,10.3,WB,253,5,194,5,250,260,186,198
7692,54.2333,10.2833,WB,257,10,201,10,225,268,176,231
7693,54.2833,10.2333,WB,257,10,201,10,225,268,176,231
7694,54.2333,10.5167,WB,261,15,199,16,235,290,188,210
7695,54.2667,10.1667,WB,257,10,201,10,225,268,176,231
7696,54.1,10.2,WB,257,15,200,15,250,266,190,209
7697,54.1167,10.1667,WB,257,15,200,15,250,266,190,209
7698,54.3333,10.6,WB,261,15,199,16,235,290,188,210
7699,54.3167,9.95,WB,264,10,201,8,254,278,184,214
7700,54.1667,10.05,WB,259,9,198,10,242,271,186,210
7701,54.3333,9.8333,WB,264,10,201,8,254,278,184,214
7702,54.35,9.85,WB,264,10,201,8,254,278,184,214
7703,54.2,9.75,WB,259,5,202,5,253,263,193,208
7704,54.3167,9.6667,WB,263,15,197,16,255,278,183,206
7705,54.25,9.9167,WB,264,10,201,8,254,278,184,214
7706,54.25,9.55,WB,259,5,202,5,253,263,193,208
7707,54.3,9.6,WB,259,5,202,5,253,263,193,208
7708,54.0833,9.6833,WB,259,5,202,5,253,263,193,208
7709,54.2333,9.5167,WB,259,5,202,5,253,263,193,208
7710,54.1333,9.4167,WB,259,5,202,5,253,263,193,208
7711,54.0833,9.65,WB,259,5,202,5,253,263,193,208
7712,54.3,9.5,WB,263,15,197,16,255,278,183,206
7713,54.2333,9.6667,WB,259,5,202,5,253,263,193,208
7714,54.05,9.7,WB,259,5,202,5,253,263,193,208
7715,54.1667,9.85,WB,259,9,198,10,242,271,186,210
7716,54.3,9.6667,WB,259,5,202,5,253,263,193,208
7717,54.3167,9.7,WB,264,10,201,8,254,278,184,214
7718,54.05,9.4833,WB,259,5,202,5,253,263,193,208
7719,54.2667,9.9833,WB,264,10,201,8,254,278,184,214
7720,54.2833,9.4667,WB,259,5,202,5,253,263,193,208
7721,54.1167,9.4333,WB,259,5,202,5,253,263,193,208
7722,54.1333,9.55,WB,259,5,202,5,253,263,193,208
7723,54.0833,9.9,WB,259,9,198,10,242,271,186,210
7724,54.1667,10.05,WB,259,9,198,10,242,271,186,210
7725,54.2833,9.65,WB,259,5,202,5,253,263,193,208
7726,54.6333,9.95,WB,262,6,201,7,253,283,198,207
7727,54.55,9.5667,WB,263,15,197,16,255,278,183,206
7728,54.6,9.5667,WB,263,15,197,16,255,278,183,206
7729,54.4167,9.4,WB,263,15,197,16,255,278,183,206
7730,54.6167,9.8333,WB,255,16,201,15,245,285,192,207
7731,54.3167,9.3167,WB,263,15,197,16,255,278,183,206
7732,54.5,9.6,WB,263,15,197,16,255,278,183,206
7733,54.3667,9.0833,WB,263,15,202,14,254,274,196,211
7734,54.45,9.3333,WB,263,15,197,16,255,278,183,206
7735,54.5833,9.5167,WB,263,15,197,16,255,278,183,206
7736,54.55,9.4,WB,263,15,197,16,255,278,183,206
7737,54.4167,9.5167,WB,263,15,197,16,255,278,183,206
7738,54.55,9.5167,WB,263,15,197,16,255,278,183,206
7739,54.6167,9.7833,WB,255,16,201,15,245,285,192,207
7740,54.7,9.6167,WB,258,16,199,16,253,273,190,208
7741,54.5167,9.3833,WB,263,15,197,16,255,278,183,206
7742,54.6333,9.7833,WB,255,16,201,15,245,285,192,207
7743,54.35,9.2167,WB,263,15,197,16,255,278,183,206
7744,54.6333,9.6,WB,263,15,197,16,255,278,183,206
7745,53.9167,9.8833,WB,260,10,195,13,256,268,182,211
7746,53.9333,10.3,WB,259,16,194,16,248,270,182,205
7747,54.0167,10.0333,WB,253,9,201,10,224,268,196,209
7748,54.0667,10.2167,WB,259,14,196,14,253,272,185,204
7749,53.7667,9.9167,WB,261,3,198,3,261,263,189,213
7750,53.95,10.25,WB,259,16,194,16,248,270,182,205
7751,54.05,10.0167,WB,253,9,201,10,224,268,196,209
7752,53.9,10.0667,WB,259,16,194,16,248,270,182,205
7753,53.9667,10.0833,WB,253,9,201,10,224,268,196,209
7754,53.7833,10,WB,261,3,198,3,261,263,189,213
7755,53.85,9.9667,WB,261,3,198,3,261,263,189,213
7756,53.8667,9.8833,WB,260,10,195,13,256,268,182,211
7757,53.9833,10.25,WB,259,16,194,16,248,270,182,205
7758,53.9,10.3833,WB,263,16,197,16,256,273,185,211
7759,53.8167,10.15,WB,261,9,193,14,252,269,183,205
7760,53.9333,10.5167,WB,258,7,196,9,248,269,187,203
7761,54.0167,10.1667,WB,253,9,201,10,224,268,196,209
7762,54.0833,10.3667,WB,260,16,196,16,250,279,185,206
7763,53.85,10.1,WB,261,9,193,14,252,269,183,205
7764,53.85,10.1167,WB,261,9,193,14,252,269,183,205
7765,54.0333,10.3167,WB,259,14,196,14,253,272,185,204
7766,53.9,10.1667,WB,259,16,194,16,248,270,182,205
7767,53.7833,9.9833,WB,261,3,198,3,261,263,189,213
7768,53.95,10.2167,WB,259,16,194,16,248,270,182,205
7769,53.7833,10.0833,WB,261,3,198,3,261,263,189,213
7770,53.9333,10.2,WB,259,16,194,16,248,270,182,205
7771,53.8667,9.8833,WB,260,10,195,13,256,268,182,211
7772,53.9,9.7833,WB,260,10,195,13,256,268,182,211
7773,53.7833,9.4333,WB,264,16,201,16,255,283,193,214
7774,53.8167,9.6167,WB,260,10,195,13,256,268,182,211
7775,53.95,9.7167,WB,260,10,195,13,256,268,182,211
7776,53.85,9.4833,WB,260,10,195,13,256,268,182,211
7777,53.8833,9.5667,WB,260,10,195,13,256,268,182,211
7778,54.0167,9.6833,WB,259,5,202,5,253,263,193,208
7779,53.9667,9.6167,WB,259,5,202,5,253,263,193,208
7780,53.9,9.2667,WB,259,4,200,5,253,266,190,213
7781,54.0167,9.8,WB,259,5,202,5,253,263,193,208
7782,53.9167,9.3667,WB,259,4,200,5,253,266,190,213
7783,53.6833,10.2833,WB,261,16,196,16,250,283,185,211
7784,53.6667,10.2,WB,261,16,196,16,250,283,185,211
7785,53.8,10.3833,WB,262,8,200,8,257,277,196,213
7786,53.7333,10.2667,WB,261,9,193,14,252,269,183,205
7787,53.7,10.2167,WB,261,9,193,14,252,269,183,205
7788,53.7,10.05,WB,261,3,198,3,261,263,189,213
7789,53.6667,10.2833,WB,261,16,196,16,250,283,185,211
7790,53.7,10.0167,WB,261,3,198,3,261,263,189,213
7791,53.8667,10.4167,WB,263,16,197,16,256,273,185,211
7792,53.7333,10.35,WB,261,16,196,16,250,283,185,211
7793,53.5333,10.1667,WB,261,14,196,15,248,283,139,220
7794,53.5241,10.2935,WB,261,14,196,15,248,283,139,220
7795,53.8333,10.4833,WB,262,8,200,8,257,277,196,213
7796,53.6333,10.3,WB,261,16,196,16,250,283,185,211
7797,53.6833,10.3833,WB,261,16,196,16,250,283,185,211
7798,53.8667,10.3333,WB,263,16,197,16,256,273,185,211
7799,53.6167,10.4167,WB,261,16,196,16,250,283,185,211
